,Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Age
43475,9,2,Online,8,No,41,53,22,7.7,36
43476,9,2,Online,25,No,44,35,109,38.15,57
43477,3,1,Offline,12,No,8,79,29,9.57,65
43478,0,1,Online,25,No,29,125,75,28.5,22
43479,1,2,Online,25,No,36,145,29,10.15,52
43480,1,2,Online,2,No,3,102,6.89,2.41,48
43481,2,2,Online,9,No,14,118,13.5,3.38,22
43482,2,2,Online,9,No,14,118,40,10,57
43483,2,2,Online,9,No,14,118,60,15,26
43484,2,2,Online,9,No,66,118,27,6.75,50
43485,2,2,Online,9,No,77,118,0,15,28
43486,2,2,Online,9,No,9,118,21,5.25,23
43487,2,2,Online,9,No,50,118,0,7.95,24
43488,2,2,Online,9,No,20,118,60,15,72
43489,2,2,Online,9,No,9,118,16,4,25
43490,2,2,Online,9,No,6,118,16,4,27
43491,2,2,Online,9,No,36,118,40,10,33
43492,2,2,Online,9,No,42,118,46.8,11.7,26
43493,2,2,Online,9,No,9,118,21,5.25,26
43494,2,2,Online,9,No,14,118,40,10,63
43495,2,2,Online,9,No,7,118,16,4,39
43496,2,2,Online,9,No,16,118,33.5,8.38,23
43497,2,2,Online,9,No,62,118,16,4,23
43498,2,2,Online,17,No,8,118,22.5,5.63,43
43499,2,2,Online,17,No,22,118,72,18,38
43500,2,2,Online,17,No,34,118,144,36,41
43501,2,2,Online,17,No,11,118,40.6,10.15,59
43502,2,2,Online,17,No,14,118,22.2,5.55,59
43503,2,2,Online,17,No,8,118,29,7.25,36
43504,2,2,Online,17,Yes,90,118,507,126.75,32
43505,2,2,Online,17,No,9,118,47.5,11.88,38
43506,2,2,Online,13,No,15,118,40.2,10.05,32
43507,2,2,Online,4,No,366,118,161,40.25,52
43508,2,2,Online,4,No,366,118,216,54,37
43509,2,2,Online,4,No,368,118,161,40.25,64
43510,2,2,Online,4,No,383,118,216,54,40
43511,2,2,Online,4,No,366,118,216,54,30
43512,2,2,Online,4,No,369,118,216,54,50
43513,2,2,Online,3,Yes,369,118,239.5,59.88,31
43514,2,2,Online,3,No,365,118,333,83.25,45
43515,6,1,Online,16,No,30,79,0,23.76,31
43516,6,1,Online,16,No,5,5,0,23.76,36
43517,6,1,Online,16,No,5,5,39.6,23.76,31
43518,6,1,Online,16,No,106,4,99,59.4,31
43519,6,1,Online,16,No,104,4,99,59.4,33
43520,6,1,Online,16,No,22,122,29.7,17.82,35
43521,6,1,Online,16,No,92,68,29.7,17.82,30
43522,6,1,Online,16,No,30,68,19.8,11.88,29
43523,6,1,Online,16,No,126,129,29.7,17.82,31
43524,6,1,Online,16,No,18,139,69.3,41.58,37
43525,6,1,Online,16,No,18,61,19.8,11.88,32
43526,6,1,Online,16,No,13,93,89.1,53.46,37
43527,6,1,Online,16,No,34,129,49.5,29.7,31
43528,6,1,Online,16,No,8,79,49.5,29.7,31
43529,6,1,Online,16,No,21,4,79.2,47.52,37
43530,6,1,Online,16,No,62,68,19.8,11.88,28
43531,6,1,Online,16,No,93,129,59.4,35.64,31
43532,6,1,Online,16,No,93,4,29.7,17.82,40
43533,6,1,Online,16,No,7,79,0,11.88,34
43534,6,1,Online,16,No,41,4,79.2,47.52,31
43535,6,1,Online,16,No,27,79,69.3,41.58,29
43536,6,1,Online,16,No,26,61,9.9,5.94,31
43537,6,1,Online,16,No,91,79,0,11.88,31
43538,6,1,Online,16,No,10,79,39.6,23.76,42
43539,6,1,Online,16,No,102,79,79.2,47.52,46
43540,6,1,Online,16,No,10,129,29.7,17.82,42
43541,6,1,Online,16,No,101,63,9.9,5.94,48
43542,6,1,Online,16,No,83,4,89.1,53.46,58
43543,6,1,Online,16,No,136,129,0,11.88,26
43544,6,1,Online,16,No,38,4,69.3,41.58,46
43545,7,1,Online,1,No,16,41,63,0,36
43546,7,1,Online,1,No,23,61,92,0,36
43547,7,1,Online,1,No,93,93,112,0,36
43548,7,1,Online,1,No,5,26,50,0,36
43549,7,1,Online,1,No,6,26,45,0,36
43550,7,1,Online,1,No,126,63,46,0,36
43551,7,1,Online,1,No,280,140,103,0,65
43552,7,1,Online,1,No,30,139,85,0,36
43553,7,1,Online,1,No,39,4,69,0,30
43554,7,1,Online,1,No,28,4,112,0,36
43555,7,1,Online,1,No,14,145,36,0,36
43556,7,1,Online,1,No,6,145,46,0,36
43557,7,1,Online,1,No,22,26,49,0,36
43558,7,1,Online,1,No,6,79,87,0,36
43559,7,1,Online,1,No,6,79,20,0,46
43560,7,1,Online,1,No,29,26,59,0,36
43561,7,1,Online,1,No,85,129,20,0,36
43562,7,1,Online,1,No,25,140,96,0,25
43563,7,1,Online,1,No,42,140,34,0,37
43564,7,1,Online,1,No,7,145,24,0,36
43565,7,1,Online,1,No,82,61,76,0,36
43566,7,1,Online,1,No,23,79,20,0,37
43567,7,1,Online,1,No,51,26,36,0,36
43568,7,1,Online,1,No,17,57,20,0,36
43569,7,1,Online,1,No,5,79,20,0,36
43570,7,1,Online,1,No,22,129,20,0,52
43571,7,1,Online,1,No,13,145,21,0,36
43572,7,1,Online,1,No,70,26,33,0,36
43573,7,1,Online,1,No,31,56,52,0,36
43574,7,1,Online,1,No,134,129,33,0,35
43575,7,1,Online,1,No,10,145,20,0,36
43576,7,1,Online,1,No,7,26,46,0,36
43577,7,1,Online,1,No,7,102,54,0,36
43578,7,1,Online,1,No,9,56,27,0,36
43579,7,1,Online,1,No,26,129,80,0,36
43580,7,1,Online,1,No,16,145,20,0,36
43581,7,1,Online,1,No,81,102,20,0,36
43582,7,1,Online,1,No,101,118,20,0,36
43583,7,1,Online,10,No,92,129,10,0,21
43584,7,1,Online,10,No,14,79,10,0,21
43585,7,1,Online,10,No,9,79,10,0,36
43586,7,1,Online,10,No,2,118,10,0,36
43587,7,1,Online,10,No,34,56,10,0,47
43588,7,1,Online,10,No,36,26,17,0,36
43589,7,1,Online,10,No,4,88,10,0,36
43590,7,1,Online,10,No,6,118,15,0,36
43591,7,1,Online,10,No,13,145,14,0,36
43592,7,1,Online,10,No,29,129,10,0,51
43593,7,1,Online,10,No,116,56,10,0,34
43594,7,1,Online,10,No,16,56,56,0,36
43595,7,1,Online,10,No,12,56,10,0,36
43596,7,1,Online,10,No,11,56,23,0,36
43597,7,1,Online,10,No,104,26,28,0,36
43598,7,1,Online,10,No,14,123,22,0,36
43599,7,1,Online,10,No,27,102,10,0,35
43600,7,1,Online,10,No,14,123,23,0,36
43601,7,1,Online,10,No,2,79,10,0,74
43602,7,1,Online,10,No,15,139,66,0,36
43603,7,1,Online,10,No,148,140,80,0,24
43604,7,1,Online,10,No,26,56,34,0,36
43605,7,1,Online,10,No,15,4,45,0,36
43606,7,1,Online,10,No,4,129,14,0,27
43607,7,1,Online,10,No,12,53,10,0,36
43608,7,1,Online,10,No,53,53,12,0,50
43609,7,1,Online,10,No,77,129,14,0,60
43610,7,1,Online,10,No,33,122,26,0,36
43611,7,1,Online,10,No,98,71,13,0,36
43612,7,1,Online,10,No,2,118,10,0,36
43613,7,1,Online,10,No,26,145,10,0,41
43614,7,1,Online,10,No,10,118,67,0,36
43615,7,1,Online,10,No,7,118,10,0,28
43616,7,1,Online,10,No,7,57,10,0,62
43617,7,1,Online,10,No,101,110,15,0,36
43618,7,1,Online,10,No,11,118,17,0,36
43619,7,1,Online,10,No,4,79,10,0,20
43620,7,1,Online,10,No,11,26,39,0,49
43621,7,1,Online,10,No,145,102,13,0,36
43622,7,1,Online,10,No,57,19,10,0,30
43623,7,1,Online,10,No,61,56,11,0,29
43624,7,1,Online,10,No,11,8,10,0,27
43625,7,1,Online,10,No,20,118,80,0,36
43626,7,1,Online,10,No,71,21,15,0,36
43627,7,1,Online,10,No,4,71,29,0,36
43628,7,1,Online,10,No,33,118,30,0,36
43629,7,1,Online,0,No,91,118,85,0,36
43630,7,1,Online,0,No,12,57,20,0,30
43631,7,1,Online,0,No,7,57,20,0,36
43632,7,1,Online,0,No,3,59,76,0,36
43633,7,1,Online,0,No,84,102,55,0,45
43634,7,1,Online,0,No,2,118,20,0,36
43635,7,1,Online,0,No,13,63,25,0,55
43636,7,1,Online,0,No,2,26,28,0,36
43637,7,1,Online,0,No,3,79,20,0,36
43638,8,2,Online,25,No,5,56,39,15.6,118
43639,10,1,Online,25,No,34,57,33,12.54,48
43640,11,1,Online,5,No,368,26,255.75,166.24,35
43641,13,2,Online,22,No,86,118,2.76,0.77,48
43642,13,2,Online,22,No,7,118,0.93,0.26,48
43643,9,2,Online,8,No,11,129,22,7.7,34
43644,9,2,Online,8,No,99,102,37,12.95,42
43645,9,2,Online,8,No,12,88,18,6.3,28
43646,9,2,Online,8,No,18,26,26,9.1,61
43647,9,2,Online,8,No,3,129,18,6.3,43
43648,9,2,Online,8,No,14,102,18,6.3,40
43649,9,2,Online,8,No,2,57,18,6.3,53
43650,9,2,Online,8,No,14,88,18,6.3,33
43651,9,2,Online,8,No,15,79,18,6.3,44
43652,9,2,Online,8,No,21,129,22,7.7,68
43653,9,2,Online,8,No,13,57,22,7.7,58
43654,9,2,Online,25,No,101,139,109,38.15,55
43655,9,2,Online,25,No,15,44,109,38.15,45
43656,3,1,Offline,12,No,53,79,29,9.57,53
43657,3,1,Offline,12,No,53,79,29,9.57,51
43658,3,1,Offline,12,No,53,79,29,9.57,23
43659,2,2,Online,9,No,13,118,53,13.25,25
43660,2,2,Online,9,No,8,118,20,5,30
43661,2,2,Online,9,No,55,118,27,6.75,52
43662,2,2,Online,9,No,6,118,16,4,33
43663,2,2,Online,9,No,22,118,69.5,17.38,30
43664,2,2,Online,9,No,19,118,40,10,37
43665,2,2,Online,9,No,6,118,16,4,30
43666,2,2,Online,9,No,39,118,50,12.5,31
43667,2,2,Online,9,No,9,118,27,6.75,27
43668,2,2,Online,9,No,13,118,20,5,25
43669,2,2,Online,9,No,11,118,26.5,6.63,41
43670,2,2,Online,9,No,12,118,27,6.75,32
43671,2,2,Online,17,No,5,118,22.5,5.63,49
43672,2,2,Online,17,No,19,118,72,18,24
43673,2,2,Online,17,No,6,118,18.5,4.63,31
43674,2,2,Online,17,No,13,118,22.5,5.63,43
43675,2,2,Online,17,No,40,118,39,9.75,34
43676,2,2,Online,17,No,19,118,0,18,44
43677,2,2,Online,17,No,14,118,62,15.5,28
43678,2,2,Online,17,No,40,118,39,9.75,53
43679,2,2,Online,17,No,40,118,39,9.75,59
43680,2,2,Online,17,No,40,118,39,9.75,61
43681,2,2,Online,17,No,5,118,22.5,5.63,53
43682,2,2,Online,17,Yes,19,118,72,18,33
43683,2,2,Online,13,Yes,100,118,105.6,26.4,48
43684,2,2,Online,13,No,49,118,118,29.5,54
43685,2,2,Online,4,No,379,118,259.2,64.8,29
43686,2,2,Online,4,No,370,118,216,54,30
43687,2,2,Online,4,Yes,377,118,216,54,35
43688,2,2,Online,4,No,377,118,161,40.25,59
43689,2,2,Online,4,No,368,118,216,54,50
43690,2,2,Online,4,Yes,366,118,216,54,39
43691,2,2,Online,4,No,371,118,216,54,39
43692,2,2,Online,4,No,366,118,216,54,26
43693,2,2,Online,4,No,367,118,161,40.25,42
43694,2,2,Online,4,No,403,118,216,54,29
43695,2,2,Online,4,No,368,118,216,54,31
43696,6,1,Online,16,No,4,79,29.7,17.82,57
43697,6,1,Online,16,No,30,4,99,59.4,48
43698,6,1,Online,16,No,30,79,39.6,23.76,39
43699,6,1,Online,16,No,10,4,29.7,17.82,37
43700,6,1,Online,16,No,296,139,148.5,89.1,31
43701,6,1,Online,16,No,153,4,89.1,53.46,31
43702,6,1,Online,16,No,45,129,29.7,17.82,38
43703,6,1,Online,16,No,83,61,128.7,77.22,48
43704,6,1,Online,16,No,26,63,9.9,5.94,31
43705,6,1,Online,16,No,89,46,19.8,11.88,56
43706,6,1,Online,16,No,48,129,39.6,23.76,34
43707,6,1,Online,16,No,23,79,29.7,17.82,31
43708,6,1,Online,16,No,42,79,39.6,23.76,32
43709,6,1,Online,16,No,83,4,0,17.82,31
43710,6,1,Online,16,No,14,4,99,59.4,58
43711,6,1,Online,16,No,40,4,108.9,65.34,46
43712,6,1,Online,16,No,11,139,99,59.4,64
43713,6,1,Online,16,No,129,96,59.4,35.64,35
43714,6,1,Online,16,No,34,4,89.1,53.46,37
43715,6,1,Online,16,No,13,79,0,17.82,56
43716,6,1,Online,16,No,34,79,29.7,17.82,66
43717,7,1,Online,1,No,68,145,20,0,36
43718,7,1,Online,1,No,41,63,44,0,36
43719,7,1,Online,1,No,35,53,20,0,36
43720,7,1,Online,1,No,173,26,41,0,36
43721,7,1,Online,1,No,50,140,112,0,50
43722,7,1,Online,1,No,21,26,52,0,36
43723,7,1,Online,1,No,34,140,95,0,31
43724,7,1,Online,1,Yes,95,102,23,0,36
43725,7,1,Online,1,No,6,79,34,0,36
43726,7,1,Online,1,No,86,53,28,0,36
43727,7,1,Online,1,No,152,140,0,0,49
43728,7,1,Online,1,No,18,57,20,0,36
43729,7,1,Online,1,No,34,68,45,0,36
43730,7,1,Online,1,No,98,56,47,0,36
43731,7,1,Online,1,No,44,56,24,0,36
43732,7,1,Online,1,No,16,129,20,0,36
43733,7,1,Online,1,No,22,129,20,0,56
43734,7,1,Online,1,No,92,110,112,0,36
43735,7,1,Online,1,No,15,53,28,0,36
43736,7,1,Online,1,No,70,56,54,0,36
43737,7,1,Online,1,No,33,129,20,0,48
43738,7,1,Online,1,No,4,79,20,0,36
43739,7,1,Online,1,No,11,118,112,0,36
43740,7,1,Online,1,No,15,57,31,0,36
43741,7,1,Online,1,No,38,57,0,0,65
43742,7,1,Online,1,No,41,118,40,0,36
43743,7,1,Online,1,No,26,140,22,0,64
43744,7,1,Online,1,No,126,145,20,0,29
43745,7,1,Online,1,No,13,86,91,0,36
43746,7,1,Online,1,No,12,26,52,0,36
43747,7,1,Online,1,No,40,26,32,0,36
43748,7,1,Online,1,No,12,118,29,0,28
43749,7,1,Online,1,No,68,26,37,0,36
43750,7,1,Online,1,No,30,68,73,0,36
43751,7,1,Online,10,No,36,57,14,0,36
43752,7,1,Online,10,No,16,118,13,0,34
43753,7,1,Online,10,No,39,26,17,0,36
43754,7,1,Online,10,No,167,145,20,0,36
43755,7,1,Online,10,No,7,53,27,0,41
43756,7,1,Online,10,No,3,88,11,0,36
43757,7,1,Online,10,No,2,118,17,0,36
43758,7,1,Online,10,No,111,118,0,0,36
43759,7,1,Online,10,No,16,126,26,0,36
43760,7,1,Online,10,No,5,118,64,0,36
43761,7,1,Online,10,No,16,96,80,0,36
43762,7,1,Online,10,No,21,79,10,0,36
43763,7,1,Online,10,No,11,53,27,0,36
43764,7,1,Online,10,No,7,88,10,0,36
43765,7,1,Online,10,No,24,123,22,0,36
43766,7,1,Online,10,No,9,118,33,0,36
43767,7,1,Online,10,No,28,79,10,0,36
43768,7,1,Online,10,No,1,79,10,0,50
43769,7,1,Online,10,No,7,129,15,0,36
43770,7,1,Online,10,No,90,57,18,0,36
43771,7,1,Online,10,No,90,57,18,0,36
43772,7,1,Online,10,No,6,102,10,0,36
43773,7,1,Online,10,No,40,79,10,0,36
43774,7,1,Online,10,No,31,118,12,0,36
43775,7,1,Online,10,No,20,88,11,0,36
43776,7,1,Online,10,No,13,56,21,0,36
43777,7,1,Online,10,No,54,21,12,0,36
43778,7,1,Online,10,No,5,57,13,0,36
43779,7,1,Online,10,No,10,31,15,0,36
43780,7,1,Online,10,No,101,57,24,0,36
43781,7,1,Online,10,No,99,57,10,0,38
43782,7,1,Online,10,No,4,79,15,0,36
43783,7,1,Online,10,No,32,56,10,0,36
43784,7,1,Online,10,No,10,79,43,0,36
43785,7,1,Online,10,No,35,56,30,0,30
43786,7,1,Online,10,No,41,118,72,0,36
43787,7,1,Online,10,No,3,79,10,0,44
43788,7,1,Online,10,No,33,129,14,0,36
43789,7,1,Online,10,No,9,126,19,0,25
43790,7,1,Online,10,No,9,71,12,0,36
43791,7,1,Online,10,No,91,118,10,0,36
43792,7,1,Online,10,No,8,26,80,0,36
43793,7,1,Online,10,No,7,118,10,0,36
43794,7,1,Online,10,No,20,129,17,0,49
43795,7,1,Online,10,No,26,53,13,0,36
43796,7,1,Online,10,No,11,118,37,0,44
43797,7,1,Online,10,No,30,26,39,0,36
43798,7,1,Online,10,No,14,79,10,0,36
43799,7,1,Online,10,No,49,124,40,0,36
43800,7,1,Online,10,No,18,129,13,0,36
43801,7,1,Online,10,No,11,79,10,0,36
43802,7,1,Online,10,No,35,139,60,0,36
43803,7,1,Online,10,No,69,118,21,0,36
43804,7,1,Online,10,No,34,79,10,0,36
43805,7,1,Online,10,No,13,79,12,0,36
43806,7,1,Online,10,No,27,138,80,0,41
43807,7,1,Online,10,No,22,26,30,0,36
43808,7,1,Online,10,No,30,140,67,0,46
43809,7,1,Online,0,No,4,26,27,0,36
43810,7,1,Online,0,No,31,68,20,0,56
43811,7,1,Online,0,No,8,118,54,0,36
43812,7,1,Online,0,No,177,145,20,0,36
43813,7,1,Online,0,No,14,88,0,0,36
43814,7,1,Online,0,No,86,4,20,0,25
43815,7,1,Online,0,No,6,57,20,0,36
43816,7,1,Online,0,No,7,88,20,0,36
43817,7,1,Online,0,No,19,26,58,0,58
43818,7,1,Online,0,No,3,118,20,0,36
43819,8,2,Online,25,No,0,56,31,12.4,118
43820,8,2,Online,25,No,102,56,78,31.2,118
43821,10,1,Online,15,No,6,57,29,11.02,48
43822,12,2,Online,25,No,6,19,15,6,52
43823,11,1,Online,20,No,8,57,29.25,19.01,22
43824,11,1,Online,20,No,10,79,25,16.25,39
43825,11,1,Online,20,No,22,63,49.5,32.18,29
43826,11,1,Online,20,No,7,145,25,16.25,34
43827,13,2,Online,22,No,62,118,10.75,3.02,48
43828,13,2,Online,22,No,88,118,7.35,2.06,48
43829,9,2,Online,8,No,9,129,22,7.7,30
43830,9,2,Online,8,No,9,102,22,7.7,58
43831,9,2,Online,8,No,13,57,18,6.3,42
43832,9,2,Online,8,No,6,129,18,6.3,46
43833,9,2,Online,8,No,107,26,26,9.1,58
43834,9,2,Online,8,No,103,102,33,11.55,46
43835,9,2,Online,8,No,12,129,22,7.7,53
43836,9,2,Online,8,No,22,57,37,12.95,34
43837,9,2,Online,8,No,35,26,26,9.1,43
43838,9,2,Online,8,No,19,129,22,7.7,65
43839,9,2,Online,8,No,52,102,30,10.5,38
43840,9,2,Online,8,No,30,53,26,9.1,47
43841,9,2,Online,8,No,8,57,18,6.3,77
43842,9,2,Online,25,No,3,145,26,9.1,37
43843,9,2,Online,25,No,10,68,45,15.75,54
43844,9,2,Online,25,No,97,140,138,48.3,49
43845,3,1,Offline,12,No,13,79,29,9.57,70
43846,3,1,Offline,12,No,13,79,29,9.57,70
43847,5,1,Offline,12,No,83,79,29,9.57,30
43848,9,2,Online,8,No,3,68,26,9.1,118
43849,2,2,Online,9,No,54,118,21,5.25,27
43850,2,2,Online,9,No,5,118,19.2,4.8,32
43851,2,2,Online,9,No,12,118,33.5,8.38,35
43852,2,2,Online,9,No,41,118,21,5.25,36
43853,2,2,Online,9,No,22,118,25.2,6.3,31
43854,2,2,Online,9,No,15,118,33.5,8.38,35
43855,2,2,Online,9,No,12,118,16,4,25
43856,2,2,Online,9,No,21,118,21,5.25,56
43857,2,2,Online,9,Yes,33,118,16,4,32
43858,2,2,Online,9,Yes,33,118,16,4,29
43859,2,2,Online,9,No,15,118,16,4,29
43860,2,2,Online,9,No,5,118,16,4,25
43861,2,2,Online,9,No,7,118,16,4,49
43862,2,2,Online,9,No,7,118,16,4,33
43863,2,2,Online,9,No,27,118,39,9.75,31
43864,2,2,Online,17,No,12,118,22.5,5.63,28
43865,2,2,Online,17,No,13,118,48.5,12.13,37
43866,2,2,Online,17,No,7,118,39,9.75,32
43867,2,2,Online,17,No,19,118,72,18,44
43868,2,2,Online,17,No,13,118,62,15.5,50
43869,2,2,Online,17,No,21,118,48.5,12.13,47
43870,2,2,Online,17,No,42,118,86.4,21.6,31
43871,2,2,Online,17,No,8,118,22.5,5.63,41
43872,2,2,Online,17,No,4,118,22.5,5.63,84
43873,2,2,Online,17,No,13,118,29,7.25,51
43874,2,2,Online,13,No,19,118,0,17.25,65
43875,2,2,Online,13,Yes,19,118,105.6,26.4,65
43876,2,2,Online,4,No,384,118,216,54,30
43877,2,2,Online,4,No,366,118,216,54,27
43878,2,2,Online,4,No,371,118,193.2,48.3,52
43879,2,2,Online,4,No,372,118,216,54,35
43880,2,2,Online,4,No,365,118,193.2,48.3,65
43881,2,2,Online,4,No,375,118,193.2,48.3,51
43882,2,2,Online,4,No,381,118,216,54,31
43883,2,2,Online,4,No,365,118,432,108,25
43884,6,1,Online,16,No,30,129,69.3,41.58,31
43885,6,1,Online,16,No,9,11,79.2,47.52,56
43886,6,1,Online,16,No,6,4,29.7,17.82,57
43887,6,1,Online,16,No,110,61,178.2,106.92,64
43888,6,1,Online,16,No,55,79,19.8,11.88,51
43889,6,1,Online,16,No,27,139,29.7,17.82,40
43890,6,1,Online,16,No,9,4,19.8,11.88,52
43891,6,1,Online,16,Yes,85,55,59.4,35.64,61
43892,6,1,Online,16,No,64,4,49.5,29.7,31
43893,6,1,Online,16,No,31,4,59.4,35.64,40
43894,6,1,Online,16,No,35,4,59.4,35.64,71
43895,6,1,Online,16,No,74,4,138.6,83.16,50
43896,6,1,Online,16,No,217,93,19.8,11.88,34
43897,6,1,Online,16,No,61,4,89.1,53.46,29
43898,6,1,Online,16,No,11,44,89.1,53.46,25
43899,6,1,Online,16,No,52,129,39.6,23.76,43
43900,6,1,Online,16,No,38,129,39.6,23.76,28
43901,6,1,Online,16,No,23,125,29.7,17.82,53
43902,6,1,Online,16,No,82,4,89.1,53.46,31
43903,7,1,Online,1,No,39,44,20,0,36
43904,7,1,Online,1,No,62,129,20,0,54
43905,7,1,Online,1,No,116,129,28,0,66
43906,7,1,Online,1,No,12,126,20,0,51
43907,7,1,Online,1,No,12,63,69,0,36
43908,7,1,Online,1,No,10,79,20,0,36
43909,7,1,Online,1,No,30,57,74,0,36
43910,7,1,Online,1,No,5,129,20,0,58
43911,7,1,Online,1,No,11,102,35,0,36
43912,7,1,Online,1,No,18,57,27,0,21
43913,7,1,Online,1,No,27,129,20,0,36
43914,7,1,Online,1,No,16,129,20,0,36
43915,7,1,Online,1,No,14,41,81,0,36
43916,7,1,Online,1,No,20,26,35,0,36
43917,7,1,Online,1,No,18,26,35,0,36
43918,7,1,Online,1,No,51,26,23,0,36
43919,7,1,Online,1,No,14,79,24,0,36
43920,7,1,Online,1,No,11,123,23,0,36
43921,7,1,Online,1,No,9,79,37,0,71
43922,7,1,Online,1,No,44,53,23,0,36
43923,7,1,Online,1,No,9,68,112,0,36
43924,7,1,Online,1,No,41,118,48,0,36
43925,7,1,Online,1,No,144,102,0,0,37
43926,7,1,Online,1,No,32,145,21,0,36
43927,7,1,Online,1,No,4,57,28,0,36
43928,7,1,Online,1,No,10,26,58,0,36
43929,7,1,Online,1,No,32,118,44,0,36
43930,7,1,Online,1,No,43,63,71,0,36
43931,7,1,Online,1,No,12,123,29,0,36
43932,7,1,Online,1,No,14,21,20,0,40
43933,7,1,Online,1,No,301,110,79,0,36
43934,7,1,Online,10,No,49,23,80,0,50
43935,7,1,Online,10,No,4,26,24,0,36
43936,7,1,Online,10,No,4,26,10,0,36
43937,7,1,Online,10,No,65,56,23,0,36
43938,7,1,Online,10,No,12,79,10,0,22
43939,7,1,Online,10,No,65,32,45,0,36
43940,7,1,Online,10,No,25,56,40,0,36
43941,7,1,Online,10,No,31,145,12,0,36
43942,7,1,Online,10,No,39,53,15,0,36
43943,7,1,Online,10,No,9,56,10,0,36
43944,7,1,Online,10,No,2,118,10,0,36
43945,7,1,Online,10,No,5,57,10,0,22
43946,7,1,Online,10,No,12,88,10,0,36
43947,7,1,Online,10,No,76,26,15,0,36
43948,7,1,Online,10,No,1,102,15,0,36
43949,7,1,Online,10,No,4,57,10,0,22
43950,7,1,Online,10,No,14,129,12,0,36
43951,7,1,Online,10,No,2,56,10,0,26
43952,7,1,Online,10,No,47,26,23,0,36
43953,7,1,Online,10,No,11,140,11,0,37
43954,7,1,Online,10,No,5,118,10,0,36
43955,7,1,Online,10,No,1,145,10,0,36
43956,7,1,Online,10,No,20,56,37,0,36
43957,7,1,Online,10,No,6,145,10,0,36
43958,7,1,Online,10,No,98,126,21,0,36
43959,7,1,Online,10,No,10,118,28,0,38
43960,7,1,Online,10,No,27,26,21,0,36
43961,7,1,Online,10,No,3,57,20,0,36
43962,7,1,Online,10,Yes,28,122,10,0,36
43963,7,1,Online,10,No,16,26,10,0,36
43964,7,1,Online,10,No,18,26,10,0,36
43965,7,1,Online,10,No,16,56,23,0,36
43966,7,1,Online,10,No,35,129,20,0,50
43967,7,1,Online,10,No,100,88,13,0,36
43968,7,1,Online,10,No,88,57,17,0,36
43969,7,1,Online,10,No,55,140,68,0,40
43970,7,1,Online,10,No,8,57,10,0,63
43971,7,1,Online,10,No,12,56,10,0,36
43972,7,1,Online,10,No,46,26,19,0,36
43973,7,1,Online,10,No,2,129,11,0,36
43974,7,1,Online,10,No,18,118,10,0,36
43975,7,1,Online,10,No,25,140,80,0,32
43976,7,1,Online,10,No,60,118,10,0,36
43977,7,1,Online,10,No,10,57,10,0,53
43978,7,1,Online,10,No,119,68,12,0,26
43979,7,1,Online,10,No,42,139,10,0,36
43980,7,1,Online,10,No,38,126,10,0,27
43981,7,1,Online,10,No,26,88,11,0,36
43982,7,1,Online,10,No,31,79,10,0,36
43983,7,1,Online,10,No,11,79,10,0,36
43984,7,1,Online,10,No,14,4,10,0,36
43985,7,1,Online,0,No,5,57,95,0,36
43986,7,1,Online,0,No,10,118,20,0,36
43987,7,1,Online,0,No,1,79,20,0,41
43988,7,1,Online,0,No,1,118,20,0,60
43989,7,1,Online,0,No,5,26,60,0,36
43990,7,1,Online,0,No,4,26,24,0,36
43991,7,1,Online,0,No,2,91,112,0,36
43992,7,1,Online,0,No,19,140,20,0,32
43993,7,1,Online,0,No,16,102,20,0,36
43994,7,1,Online,0,No,22,118,20,0,36
43995,7,1,Online,0,No,6,118,20,0,36
43996,7,1,Online,0,No,31,140,20,0,62
43997,7,1,Online,0,No,13,26,32,0,36
43998,8,2,Online,25,No,2,56,31,12.4,118
43999,8,2,Online,25,No,4,56,39,15.6,118
44000,8,2,Online,25,No,6,56,62,24.8,118
44001,10,1,Online,25,No,20,57,33,12.54,48
44002,10,1,Online,25,No,99,57,33,12.54,48
44003,12,2,Online,25,No,2,19,15,6,36
44004,12,2,Online,25,No,12,19,15,6,69
44005,12,2,Online,25,No,4,19,15,6,30
44006,12,2,Online,25,No,40,19,23,9.2,19
44007,12,2,Online,25,No,11,19,23,9.2,19
44008,13,2,Online,22,No,26,118,23.41,6.56,48
44009,13,2,Online,22,No,46,118,6.5,1.82,48
44010,9,2,Online,8,No,31,26,26,9.1,65
44011,9,2,Online,8,No,16,77,44,15.4,47
44012,9,2,Online,8,No,79,129,30,10.5,38
44013,9,2,Online,8,No,34,88,30,10.5,37
44014,9,2,Online,8,No,18,57,22,7.7,81
44015,9,2,Online,8,No,74,26,0,9.1,45
44016,9,2,Online,8,No,11,102,30,10.5,53
44017,9,2,Online,8,No,54,129,18,6.3,47
44018,9,2,Online,8,No,61,26,26,9.1,49
44019,9,2,Online,8,No,216,102,52,18.2,32
44020,9,2,Online,8,No,9,4,35,12.25,37
44021,9,2,Online,8,No,19,79,18,6.3,72
44022,9,2,Online,8,No,25,68,0,15.4,35
44023,9,2,Online,8,No,104,123,35,12.25,59
44024,9,2,Online,8,No,41,63,35,12.25,28
44025,9,2,Online,8,No,45,21,18,6.3,28
44026,9,2,Online,25,No,102,93,92,32.2,53
44027,9,2,Online,25,No,98,93,83,29.05,51
